"TimeOfEntry","departureAirport_city","departureAirport_iata","arrivalAirport_city","arrivalAirport_iata","departureTimeZulu","departureTimeLocal","departureTimeDayOfWeek","flightNumber"
"2024-09-06T04:25:14.850Z","Faro / Algarve Int. Faro","FAO","Amsterdam","AMS",,,,"HV5362"
"2024-09-06T04:25:14.854Z","Catania","CTA","Amsterdam","AMS",,,,"HV5218"
"2024-09-06T04:25:14.853Z","Antalya","AYT","Amsterdam","AMS",,,,"WG3028"
"2024-09-06T04:25:14.853Z","Zakynthos (Zakinthos)","ZTH","Amsterdam","AMS",,,,"CD534"
"2024-09-06T04:25:14.853Z","Marrakech","RAK","Amsterdam","AMS",,,,"HV5758"
"2024-09-06T04:25:14.852Z","Barcelona","BCN","Amsterdam","AMS",,,,"HV5134"
"2024-09-06T04:25:14.855Z","Sevilla","SVQ","Amsterdam","AMS",,,,"HV6734"
"2024-09-06T04:25:14.855Z","Mytilene (Mitilini)","MJT","Amsterdam","AMS",,,,"CD530"
"2024-09-06T04:25:14.857Z","Nice","NCE","Amsterdam","AMS",,,,"HV5584"
"2024-09-06T04:25:14.851Z","Heraklion (Iraklion)","HER","Amsterdam","AMS",,,,"HV6874"
"2024-09-06T04:25:14.856Z","Palma de Mallorca","PMI","Amsterdam","AMS",,,,"6Y1506"
"2024-09-06T04:25:14.855Z","Larnaca","LCA","Amsterdam","AMS",,,,"HV5314"
"2024-09-06T04:25:31.531Z","Minneapolis","MSP","Amsterdam","AMS",,,,"KL656"
"2024-09-06T04:25:31.532Z","Seoul (Incheon)","ICN","Amsterdam","AMS",,,,"KL856"
"2024-09-06T04:25:31.532Z","Toronto","YYZ","Amsterdam","AMS",,,,"KL692"
"2024-09-06T04:25:31.545Z","Gran Canaria","LPA","Amsterdam","AMS",,,,"OR1636"
"2024-09-06T04:25:31.547Z","Olbia","OLB","Amsterdam","AMS",,,,"HV6914"
"2024-09-06T04:25:31.548Z","Heraklion (Iraklion)","HER","Amsterdam","AMS",,,,"OR1072"
"2024-09-06T04:25:31.551Z","Tenerife","TFS","Amsterdam","AMS",,,,"OR1664"
"2024-09-06T04:25:31.550Z","Girona","GRO","Amsterdam","AMS",,,,"HV5764"
"2024-09-06T04:25:31.550Z","Alicante / Benidorm / Costa Blanca","ALC","Amsterdam","AMS",,,,"HV6146"
"2024-09-06T04:25:31.548Z","Anchorage","ANC","Amsterdam","AMS",,,,"KZ4"
"2024-09-06T04:25:31.549Z","Ibiza Island / Eivisa","IBZ","Amsterdam","AMS",,,,"HV5674"
"2024-09-06T04:25:31.549Z","Boston","BOS","Amsterdam","AMS",,,,"DL256"
"2024-09-06T04:25:31.552Z","Palma de Mallorca","PMI","Amsterdam","AMS",,,,"HV5626"
"2024-09-06T04:25:31.551Z","Gran Canaria","LPA","Amsterdam","AMS",,,,"HV5662"
"2024-09-06T04:25:31.551Z","Heraklion (Iraklion)","HER","Amsterdam","AMS",,,,"HV6878"
"2024-09-06T04:25:48.290Z","Chicago","ORD","Amsterdam","AMS",,,,"KL612"
"2024-09-06T04:25:48.293Z","Accra","ACC","Amsterdam","AMS",,,,"KL590"
"2024-09-06T04:25:48.293Z","Hanover","HAJ","Amsterdam","AMS",,,,"KL1786"
"2024-09-06T04:25:48.291Z","Brussels","BRU","Amsterdam","AMS",,,,"KL1700"
"2024-09-06T04:25:48.292Z","Washington","IAD","Amsterdam","AMS",,,,"KL652"
"2024-09-06T04:25:48.292Z","New York","JFK","Amsterdam","AMS",,,,"KL642"
"2024-09-06T04:25:48.292Z","Nairobi","NBO","Amsterdam","AMS",,,,"MP8342"
"2024-09-06T04:25:48.294Z","New York","JFK","Amsterdam","AMS",,,,"DL46"
"2024-09-06T04:25:48.294Z","Zanderij","PBM","Amsterdam","AMS",,,,"KL714"
"2024-09-06T04:25:48.295Z","Hong Kong","HKG","Amsterdam","AMS",,,,"CX271"
"2024-09-06T04:25:48.295Z","Shanghai","PVG","Amsterdam","AMS",,,,"CZ453"
"2024-09-06T04:25:48.295Z","Shanghai","PVG","Amsterdam","AMS",,,,"CZ495"
"2024-09-06T04:25:48.295Z","Detroit","DTW","Amsterdam","AMS",,,,"DL132"
"2024-09-06T04:25:48.297Z","Dubai","DXB","Amsterdam","AMS",,,,"KL428"
"2024-09-06T04:25:48.297Z","Atlanta","ATL","Amsterdam","AMS",,,,"DL70"
"2024-09-06T04:26:05.085Z","Stuttgart","STR","Amsterdam","AMS",,,,"ZQ1826"
"2024-09-06T04:26:05.087Z","Kristiansand","KRS","Amsterdam","AMS",,,,"KL1184"
"2024-09-06T04:26:05.088Z","Washington","IAD","Amsterdam","AMS",,,,"UA946"
"2024-09-06T04:26:05.087Z","Montreal","YUL","Amsterdam","AMS",,,,"KL672"
"2024-09-06T04:26:05.086Z","Prague","PRG","Amsterdam","AMS",,,,"KL1350"
"2024-09-06T04:26:05.086Z","Entebbe (near Kampala)","EBB","Amsterdam","AMS",,,,"KL535"
"2024-09-06T04:26:05.089Z","Hamburg","HAM","Amsterdam","AMS",,,,"KL1750"
"2024-09-06T04:26:05.088Z","Copenhagen","CPH","Amsterdam","AMS",,,,"KL1266"
"2024-09-06T04:26:05.089Z","Berlin","BER","Amsterdam","AMS",,,,"KL1770"
"2024-09-06T04:26:05.089Z","Nuremberg","NUE","Amsterdam","AMS",,,,"ZQ1838"
"2024-09-06T04:26:05.090Z","Newark","EWR","Amsterdam","AMS",,,,"UA70"
"2024-09-06T04:26:05.090Z","Luxembourg","LUX","Amsterdam","AMS",,,,"KL1708"
"2024-09-06T04:26:05.091Z","Aalborg","AAL","Amsterdam","AMS",,,,"ZQ1282"
"2024-09-06T04:26:05.092Z","Singapore","SIN","Amsterdam","AMS",,,,"SQ324"
"2024-09-06T04:26:05.093Z","Billund","BLL","Amsterdam","AMS",,,,"KL1290"
"2024-09-06T04:26:21.907Z","Wrocław","WRO","Amsterdam","AMS",,,,"KL1336"
"2024-09-06T04:26:21.907Z","Dar es Salaam","DAR","Amsterdam","AMS",,,,"KL567"
"2024-09-06T04:26:21.901Z","Houston","IAH","Amsterdam","AMS",,,,"KL662"
"2024-09-06T04:26:21.908Z","Bergen","BGO","Amsterdam","AMS",,,,"KL1162"
"2024-09-06T04:26:21.909Z","Landvetter","GOT","Amsterdam","AMS",,,,"KL1228"
"2024-09-06T04:26:21.902Z","Bologna","BLQ","Amsterdam","AMS",,,,"KL1660"
"2024-09-06T04:26:21.904Z","Venice (Venezia)","VCE","Amsterdam","AMS",,,,"KL1628"
"2024-09-06T04:26:21.905Z","Taipei","TPE","Amsterdam","AMS",,,,"CI73"
"2024-09-06T04:26:21.904Z","Calgary","YYC","Amsterdam","AMS",,,,"KL678"
"2024-09-06T04:26:21.903Z","Zanderij","PBM","Amsterdam","AMS",,,,"PY994"
"2024-09-06T04:26:21.903Z","Philadelphia","PHL","Amsterdam","AMS",,,,"AA204"
"2024-09-06T04:26:21.907Z","Linköping","LPI","Amsterdam","AMS",,,,"KL1242"
"2024-09-06T04:26:21.906Z","Mumbai","BOM","Amsterdam","AMS",,,,"KL878"
"2024-09-06T04:26:21.906Z","Saint Exupery","LYS","Amsterdam","AMS",,,,"A51794"
"2024-09-06T04:26:21.905Z","Singapore","SIN","Amsterdam","AMS",,,,"KL836"
"2024-09-06T04:26:38.549Z","Los Angeles","LAX","Amsterdam","AMS",,,,"SQ7957"
"2024-09-06T04:26:38.554Z","Milan","MXP","Amsterdam","AMS",,,,"U23851"
"2024-09-06T04:26:38.553Z","Doha","DOH","Amsterdam","AMS",,,,"QR8205"
"2024-09-06T04:26:38.551Z","Boston","BOS","Amsterdam","AMS",,,,"DL242"
"2024-09-06T04:26:38.552Z","Dammam","DMM","Amsterdam","AMS",,,,"KL423"
"2024-09-06T04:26:38.552Z","Atlanta","ATL","Amsterdam","AMS",,,,"DL72"
"2024-09-06T04:26:38.555Z","Bordeaux/Merignac","BOD","Amsterdam","AMS",,,,"KL1440"
"2024-09-06T04:26:38.551Z","İzmir","ADB","Amsterdam","AMS",,,,"XC3595"
"2024-09-06T04:26:38.557Z","Guangzhou","CAN","Amsterdam","AMS",,,,"CZ307"
"2024-09-06T04:26:38.555Z","Nairobi","NBO","Amsterdam","AMS",,,,"KL566"
"2024-09-06T04:26:38.556Z","Port of Spain","POS","Amsterdam","AMS",,,,"KL787"
"2024-09-06T04:26:38.556Z","Warsaw","WAW","Amsterdam","AMS",,,,"KL1310"
"2024-09-06T04:26:38.557Z","Genoa (Genova)","GOA","Amsterdam","AMS",,,,"KL1642"
"2024-09-06T04:26:38.559Z","Athens","ATH","Amsterdam","AMS",,,,"KL1952"
"2024-09-06T04:26:38.559Z","Stjordal","TRD","Amsterdam","AMS",,,,"KL1150"
"2024-09-07T03:02:29.904Z","Bangkok","DMK","Phuket","HKT",,,,"SL770"
"2024-09-07T03:02:29.905Z","Bangkok","BKK","Phuket","HKT",,,,"VZ304"
"2024-09-07T03:02:45.290Z","Bangkok","BKK","Phuket","HKT",,,,"PG275"
"2024-09-07T03:02:45.291Z","Chiang Mai","CNX","Phuket","HKT",,,,"FD3160"
"2024-09-07T03:02:45.292Z","Chiang Mai","CNX","Phuket","HKT",,,,"VZ414"
"2024-09-07T03:02:45.294Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG405"
"2024-09-07T03:02:45.294Z","Sepang","KUL","Phuket","HKT",,,,"AK824"
"2024-09-07T03:02:45.295Z","Bangkok","DMK","Phuket","HKT",,,,"FD3025"
"2024-09-07T03:02:45.296Z","Bangkok","BKK","Phuket","HKT",,,,"FD4110"
"2024-09-07T03:02:45.298Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG253"
"2024-09-07T03:02:45.297Z","Sepang","KUL","Phuket","HKT",,,,"MH794"
"2024-09-07T03:02:45.298Z","Sepang","KUL","Phuket","HKT",,,,"OD540"
"2024-09-07T03:02:45.299Z","Bangkok","BKK","Phuket","HKT",,,,"TG203"
"2024-09-07T03:03:00.729Z","Bangkok","BKK","Phuket","HKT",,,,"VZ2300"
"2024-09-07T03:03:00.732Z","Bangkok","DMK","Phuket","HKT",,,,"FD3007"
"2024-09-07T03:03:00.732Z","Shenzhen","SZX","Phuket","HKT",,,,"ZH315"
"2024-09-07T03:03:00.730Z","Changsha","CSX","Phuket","HKT",,,,"BK2983"
"2024-09-07T03:03:00.731Z",,"UTP","Phuket","HKT",,,,"PG281"
"2024-09-07T03:03:00.735Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG255"
"2024-09-07T03:03:00.736Z","Bangkok","BKK","Phuket","HKT",,,,"TG215"
"2024-09-07T03:03:00.738Z","Singapore","SIN","Phuket","HKT",,,,"FD377"
"2024-09-07T03:03:00.738Z","New Delhi","DEL","Phuket","HKT",,,,"6E1075"
"2024-09-07T03:03:00.735Z","Guangzhou","CAN","Phuket","HKT",,,,"CZ6063"
"2024-09-07T03:03:00.737Z","Bangkok","DMK","Phuket","HKT",,,,"FD3005"
"2024-09-07T03:03:00.736Z","Singapore","SIN","Phuket","HKT",,,,"SQ732"
"2024-09-07T03:03:00.740Z","Bangkok","DMK","Phuket","HKT",,,,"SL756"
"2024-09-07T03:03:00.739Z","Bangkok","BKK","Phuket","HKT",,,,"PG273"
"2024-09-07T03:03:16.074Z","Bangkok","BKK","Phuket","HKT",,,,"TG283"
"2024-09-07T03:03:16.071Z","Chengdu","TFU","Phuket","HKT",,,,"MU573"
"2024-09-07T03:03:16.074Z","Chiang Mai","CNX","Phuket","HKT",,,,"FD3162"
"2024-09-07T03:03:16.073Z","Shanghai","PVG","Phuket","HKT",,,,"FM859"
"2024-09-07T03:03:16.076Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG259"
"2024-09-07T03:03:16.076Z","Beijing","PEK","Phuket","HKT",,,,"CA821"
"2024-09-07T03:03:16.077Z","Bangkok","DMK","Phuket","HKT",,,,"FD3017"
"2024-09-07T03:03:16.075Z","New Delhi","DEL","Phuket","HKT",,,,"AI376"
"2024-09-07T03:03:16.075Z","Singapore","SIN","Phuket","HKT",,,,"SQ736"
"2024-09-07T03:03:16.078Z","Chengdu","TFU","Phuket","HKT",,,,"3U3931"
"2024-09-07T03:03:16.080Z","Bangkok","DMK","Phuket","HKT",,,,"DD536"
"2024-09-07T03:03:16.081Z","Sepang","KUL","Phuket","HKT",,,,"AK826"
"2024-09-07T03:03:16.079Z","Bangkok","BKK","Phuket","HKT",,,,"VZ306"
"2024-09-07T03:03:16.079Z","Bangkok","DMK","Phuket","HKT",,,,"SL768"
"2024-09-07T03:03:16.080Z","Chiang Mai","CNX","Phuket","HKT",,,,"PG248"
"2024-09-07T03:03:31.517Z","Bali/Denpasar","DPS","Phuket","HKT",,,,"QZ246"
"2024-09-07T03:03:31.519Z","Bangkok","BKK","Phuket","HKT",,,,"PG277"
"2024-09-07T03:03:31.521Z","Bangkok","BKK","Phuket","HKT",,,,"TG217"
"2024-09-07T03:03:31.522Z","Muscat","MCT","Phuket","HKT",,,,"WY831"
"2024-09-07T03:03:31.519Z","Doha","DOH","Phuket","HKT",,,,"QR846"
"2024-09-07T03:03:31.520Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG257"
"2024-09-07T03:03:31.520Z","Sepang","KUL","Phuket","HKT",,,,"OD542"
"2024-09-07T03:03:31.523Z","Nanning","NNG","Phuket","HKT",,,,"GX8921"
"2024-09-07T03:03:31.521Z","Singapore","SIN","Phuket","HKT",,,,"TR652"
"2024-09-07T03:03:31.525Z","Abu Dhabi","AUH","Phuket","HKT",,,,"EY432"
"2024-09-07T03:03:31.526Z","Singapore","SIN","Phuket","HKT",,,,"3K535"
"2024-09-07T03:03:31.526Z","Taipei","TPE","Phuket","HKT",,,,"IT503"
"2024-09-07T03:03:31.524Z","Kunming","KMG","Phuket","HKT",,,,"MU5093"
"2024-09-07T03:03:31.523Z","Chongqing","CKG","Phuket","HKT",,,,"3U3705"
"2024-09-07T03:03:31.525Z","Bangkok","DMK","Phuket","HKT",,,,"FD3021"
"2024-09-07T03:03:46.914Z","Bangkok","DMK","Phuket","HKT",,,,"FD3009"
"2024-09-07T03:03:46.913Z","Bangkok","BKK","Phuket","HKT",,,,"TG211"
"2024-09-07T03:03:46.912Z","Singapore","SIN","Phuket","HKT",,,,"3K537"
"2024-09-07T03:03:46.917Z","Bangkok","DMK","Phuket","HKT",,,,"DD530"
"2024-09-07T03:03:46.916Z","Sepang","KUL","Phuket","HKT",,,,"AK822"
"2024-09-07T03:03:46.918Z","Dubai","DXB","Phuket","HKT",,,,"EK396"
"2024-09-07T03:03:46.916Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG401"
"2024-09-07T03:03:46.919Z","Bangkok","BKK","Phuket","HKT",,,,"VZ308"
"2024-09-07T03:03:46.917Z","Bangkok","DMK","Phuket","HKT",,,,"DD5340"
"2024-09-07T03:03:46.921Z","Shanghai","PVG","Phuket","HKT",,,,"9C8667"
"2024-09-07T03:03:46.921Z","Singapore","SIN","Phuket","HKT",,,,"SQ740"
"2024-09-07T03:03:46.922Z","Guangzhou","CAN","Phuket","HKT",,,,"CZ6057"
"2024-09-07T03:03:46.920Z","Khon Kaen","KKC","Phuket","HKT",,,,"FD3601"
"2024-09-07T03:03:46.921Z","Beijing","PEK","Phuket","HKT",,,,"HU7929"
"2024-09-07T03:03:46.915Z","Sydney","SYD","Phuket","HKT",,,,"JQ27"
"2024-09-07T03:04:02.363Z","Bangkok","BKK","Phuket","HKT",,,,"VZ316"
"2024-09-07T03:04:02.362Z","Seoul (Incheon)","ICN","Phuket","HKT",,,,"LJ5"
"2024-09-07T03:04:02.364Z","Seoul (Incheon)","ICN","Phuket","HKT",,,,"KE663"
"2024-09-07T03:04:02.362Z","Bangkok","DMK","Phuket","HKT",,,,"FD3013"
"2024-09-07T03:04:02.365Z","Guangzhou","CAN","Phuket","HKT",,,,"AQ1273"
"2024-09-07T03:04:02.361Z","Mumbai","BOM","Phuket","HKT",,,,"6E1911"
"2024-09-07T03:04:02.370Z","Bangkok","DMK","Phuket","HKT",,,,"SL762"
"2024-09-07T03:04:02.368Z","Bangkok","BKK","Phuket","HKT",,,,"FD4112"
"2024-09-07T03:04:02.369Z","Bangkok","BKK","Phuket","HKT",,,,"PG279"
"2024-09-07T03:04:02.367Z","Hong Kong","HKG","Phuket","HKT",,,,"UO764"
"2024-09-07T03:04:02.369Z","Shanghai","PVG","Phuket","HKT",,,,"FM831"
"2024-09-07T03:04:02.366Z","Shanghai","PVG","Phuket","HKT",,,,"FM857"
"2024-09-07T03:04:02.365Z","Nanjing","NKG","Phuket","HKT",,,,"MU2813"
"2024-09-07T03:04:02.364Z","Shanghai","PVG","Phuket","HKT",,,,"HO1369"
"2024-09-07T03:04:02.366Z","Bangkok","BKK","Phuket","HKT",,,,"VZ312"
"2024-09-07T03:04:17.775Z","Sepang","KUL","Phuket","HKT",,,,"AK828"
"2024-09-07T03:04:17.777Z","Bangkok","BKK","Phuket","HKT",,,,"TG225"
"2024-09-07T03:04:17.778Z","Moscow","SVO","Phuket","HKT",,,,"SU274"
"2024-09-07T03:04:17.779Z","New Delhi","DEL","Phuket","HKT",,,,"AI378"
"2024-09-07T03:04:17.780Z","Bangkok","DMK","Phuket","HKT",,,,"FD3001"
"2024-09-07T03:04:17.778Z","Sharjah","SHJ","Phuket","HKT",,,,"G9687"
"2024-09-07T03:04:17.779Z","Abu Dhabi","AUH","Phuket","HKT",,,,"EY430"
"2024-09-07T03:04:17.781Z","Chengdu","TFU","Phuket","HKT",,,,"DD3141"
"2024-09-07T03:04:17.780Z","Bangkok","DMK","Phuket","HKT",,,,"SL750"
"2024-09-07T03:04:17.777Z","Singapore","SIN","Phuket","HKT",,,,"TR658"
"2024-09-07T03:04:17.784Z","Bangkok","BKK","Phuket","HKT",,,,"VZ314"
"2024-09-07T03:04:17.783Z","Doha","DOH","Phuket","HKT",,,,"QR842"
"2024-09-07T03:04:17.783Z","Muscat","MCT","Phuket","HKT",,,,"WY833"
"2024-09-07T03:04:17.783Z","Chongqing","CKG","Phuket","HKT",,,,"3U3791"
"2024-09-07T03:04:17.782Z","Guangzhou","CAN","Phuket","HKT",,,,"9C8771"
"2024-09-07T03:04:33.106Z","Bangkok","BKK","Phuket","HKT",,,,"TG289"
"2024-09-07T03:04:33.116Z","Bangkok","BKK","Phuket","HKT",,,,"PG271"
"2024-09-07T03:04:33.108Z","Hong Kong","HKG","Phuket","HKT",,,,"UO762"
"2024-09-07T03:04:33.110Z","Ho Chi Minh City","SGN","Phuket","HKT",,,,"VJ809"
"2024-09-07T03:04:33.112Z","Sepang","KUL","Phuket","HKT",,,,"MH786"
"2024-09-07T03:04:33.113Z","Bangkok","BKK","Phuket","HKT",,,,"TG201"
"2024-09-07T03:04:33.109Z","Bangkok","DMK","Phuket","HKT",,,,"SL752"
"2024-09-07T03:04:33.109Z","Singapore","SIN","Phuket","HKT",,,,"SQ728"
"2024-09-07T03:04:33.108Z","Bangkok","BKK","Phuket","HKT",,,,"FD4124"
"2024-09-07T03:04:33.112Z","Singapore","SIN","Phuket","HKT",,,,"SQ726"
"2024-09-07T03:04:33.110Z","Mumbai","BOM","Phuket","HKT",,,,"6E1071"
"2024-09-07T03:04:33.111Z","Bangkok","DMK","Phuket","HKT",,,,"DD522"
"2024-09-07T03:04:33.115Z","Bangkok","DMK","Phuket","HKT",,,,"FD3029"
"2024-09-07T03:04:33.116Z","Hat Yai / Songkhla","HDY","Phuket","HKT",,,,"PG299"
"2024-09-07T03:04:33.114Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG251"
"2024-09-07T03:04:48.419Z","Sepang","KUL","Phuket","HKT",,,,"AK832"
"2024-09-07T03:04:48.417Z","Bangalore","BLR","Phuket","HKT",,,,"6E1077"
"2024-09-07T03:04:48.421Z","Tashkent","TAS","Phuket","HKT",,,,"HH2201"
"2024-09-07T03:04:48.421Z","Dubai","DXB","Phuket","HKT",,,,"EK378"
"2024-09-07T03:04:48.422Z","Shanghai","PVG","Phuket","HKT",,,,"9C8521"
"2024-09-07T03:04:48.420Z","Perth","PER","Phuket","HKT",,,,"JQ71"
"2024-09-07T03:04:48.419Z","Hangzhou","HGH","Phuket","HKT",,,,"CA717"
"2024-09-07T03:04:48.422Z","Bangkok","BKK","Phuket","HKT",,,,"TG285"
"2024-09-07T03:04:48.423Z","New Delhi","DEL","Phuket","HKT",,,,"6E1073"
"2024-09-07T03:04:48.423Z","Bangkok","DMK","Phuket","HKT",,,,"FD3037"
"2024-09-07T04:12:05.992Z","Bremen","BRE","Amsterdam","AMS",,,,"ZQ1760"
"2024-09-07T04:12:05.991Z","Dusseldorf","DUS","Amsterdam","AMS",,,,"ZQ1796"
"2024-09-07T04:12:22.520Z","Seattle","SEA","Amsterdam","AMS",,,,"DL142"
"2024-09-07T04:12:22.524Z","Detroit","DTW","Amsterdam","AMS",,,,"DL134"
"2024-09-07T04:12:40.353Z","Frankfurt am Main","FRA","Amsterdam","AMS",,,,"LH986"
"2024-09-07T04:12:56.233Z","Milan","LIN","Amsterdam","AMS",,,,"KL1612"
"2024-09-07T04:12:56.234Z","London","LTN","Amsterdam","AMS",,,,"U22511"
"2024-09-07T04:12:56.235Z","Gdansk","GDN","Amsterdam","AMS",,,,"KL1302"
"2024-09-07T04:12:56.235Z","Stavanger","SVG","Amsterdam","AMS",,,,"KL1172"
"2024-09-07T04:12:56.237Z","Kingston upon Hull","HUY","Amsterdam","AMS",,,,"T3970"
"2024-09-07T04:12:56.239Z","Nantes","NTE","Amsterdam","AMS",,,,"KL1418"
"2024-09-07T04:12:56.241Z","Birmingham","BHX","Amsterdam","AMS",,,,"KL1040"
"2024-09-07T04:12:56.241Z","EuroAirport (Basel)","BSL","Amsterdam","AMS",,,,"KL1942"
"2024-09-07T04:13:12.928Z","Turin (Torino)","TRN","Amsterdam","AMS",,,,"KL1638"
"2024-09-07T04:13:12.927Z","Madrid","MAD","Amsterdam","AMS",,,,"P61500"
"2024-09-07T04:13:12.929Z","Budapest","BUD","Amsterdam","AMS",,,,"KL1362"
"2024-09-07T04:13:12.926Z","Marseille","MRS","Amsterdam","AMS",,,,"KL1464"
"2024-09-07T04:13:12.930Z","Blagnac","TLS","Amsterdam","AMS",,,,"KL1448"
"2024-09-07T04:13:12.933Z","Zurich","ZRH","Amsterdam","AMS",,,,"KL1916"
"2024-09-07T04:13:12.931Z","Norwich","NWI","Amsterdam","AMS",,,,"KL1054"
"2024-09-07T04:13:12.930Z","Nairobi","NBO","Amsterdam","AMS",,,,"CV2605"
"2024-09-07T04:13:12.934Z","Belgrade","BEG","Amsterdam","AMS",,,,"KL1982"
"2024-09-07T04:13:12.934Z","Barcelona","BCN","Amsterdam","AMS",,,,"KL1510"
"2024-09-07T04:13:12.933Z","Nice","NCE","Amsterdam","AMS",,,,"KL1472"
"2024-09-07T04:13:28.820Z","West Yorkshire","LBA","Amsterdam","AMS",,,,"KL1018"
"2024-09-07T04:13:28.821Z","Bucharest","OTP","Amsterdam","AMS",,,,"KL1372"
"2024-09-07T04:13:28.823Z","Dublin","DUB","Amsterdam","AMS",,,,"EI602"
"2024-09-07T04:13:28.822Z","London","LHR","Amsterdam","AMS",,,,"KL1000"
"2024-09-07T04:13:28.823Z","Lisbon","LIS","Amsterdam","AMS",,,,"KL1578"
"2024-09-07T04:13:28.824Z","Zagreb","ZAG","Amsterdam","AMS",,,,"KL1964"
"2024-09-07T04:13:28.825Z","Manises","VLC","Amsterdam","AMS",,,,"KL1530"
"2024-09-07T04:13:28.825Z","Oslo","OSL","Amsterdam","AMS",,,,"KL1196"
"2024-09-07T04:13:28.825Z","Ezeiza","EZE","Amsterdam","AMS",,,,"KL702"
"2024-09-07T04:13:28.827Z","Vienna","VIE","Amsterdam","AMS",,,,"KL1900"
"2024-09-07T04:13:28.827Z","Glasgow","GLA","Amsterdam","AMS",,,,"KL934"
"2024-09-07T04:13:28.828Z","Frankfurt am Main","FRA","Amsterdam","AMS",,,,"KL1814"
"2024-09-07T04:13:28.828Z","Balice","KRK","Amsterdam","AMS",,,,"KL1322"
"2024-09-07T04:13:28.829Z","Vantaa","HEL","Amsterdam","AMS",,,,"KL1248"
"2024-09-07T04:13:45.499Z","Newcastle upon Tyne","NCL","Amsterdam","AMS",,,,"KL952"
"2024-09-07T04:13:45.501Z","Brussels","BRU","Amsterdam","AMS",,,,"KL1702"
"2024-09-07T04:13:45.499Z","San Francisco","SFO","Amsterdam","AMS",,,,"KL606"
"2024-09-07T04:14:01.637Z","RIGA","RIX","Amsterdam","AMS",,,,"BT617"
"2024-09-07T04:14:01.640Z","Vilnius","VNO","Amsterdam","AMS",,,,"BT961"
"2024-09-07T04:14:01.643Z","New York","JFK","Amsterdam","AMS",,,,"DL48"
"2024-09-07T04:13:45.504Z","Dublin","DUB","Amsterdam","AMS",,,,"KL1134"
"2024-09-07T04:13:45.496Z","Paris","CDG","Amsterdam","AMS",,,,"AF1240"
"2024-09-07T04:13:45.503Z","Zurich","ZRH","Amsterdam","AMS",,,,"2L724"
"2024-09-07T04:13:45.503Z","Stockholm","ARN","Amsterdam","AMS",,,,"KL1214"
"2024-09-07T04:14:01.640Z","Houston","IAH","Amsterdam","AMS",,,,"UA20"
"2024-09-07T04:14:01.643Z","Edinburgh","EDI","Amsterdam","AMS",,,,"KL922"
"2024-09-07T04:13:45.500Z","Munich","MUC","Amsterdam","AMS",,,,"KL1848"
"2024-09-07T04:14:01.646Z","London","LGW","Amsterdam","AMS",,,,"U28672"
"2024-09-07T04:13:45.497Z","Florence (Firenze)","FLR","Amsterdam","AMS",,,,"KL1650"
"2024-09-07T04:13:45.502Z","Alesund","AES","Amsterdam","AMS",,,,"KL1156"
"2024-09-07T04:14:01.639Z","Madrid","MAD","Amsterdam","AMS",,,,"UX1091"
"2024-09-07T04:13:45.498Z","Boston","BOS","Amsterdam","AMS",,,,"KL618"
"2024-09-07T04:13:45.500Z","Portland","PDX","Amsterdam","AMS",,,,"DL178"
"2024-09-07T04:14:01.641Z","Bristol","BRS","Amsterdam","AMS",,,,"KL1074"
"2024-09-07T04:14:01.645Z","Dallas-Fort Worth","DFW","Amsterdam","AMS",,,,"AA220"
"2024-09-07T04:14:01.638Z","Dubai","DXB","Amsterdam","AMS",,,,"EK145"
"2024-09-07T04:14:01.644Z","London","LTN","Amsterdam","AMS",,,,"U22513"
"2024-09-07T04:14:01.642Z","Sofia","SOF","Amsterdam","AMS",,,,"FB461"
"2024-09-07T04:13:45.504Z","Tees Valley","MME","Amsterdam","AMS",,,,"T3962"
"2024-09-07T04:14:01.641Z","Rome","FCO","Amsterdam","AMS",,,,"KL1600"
"2024-09-07T04:14:01.642Z","Belgrade","BEG","Amsterdam","AMS",,,,"FB260"
"2024-09-07T04:13:45.495Z","Los Angeles","LAX","Amsterdam","AMS",,,,"KL602"
"2024-09-07T04:13:45.498Z","Vienna","VIE","Amsterdam","AMS",,,,"OS371"
"2024-09-07T04:14:01.645Z","Liverpool","LPL","Amsterdam","AMS",,,,"U23441"
"2024-09-07T04:14:33.950Z","Split","SPU","Amsterdam","AMS",,,,"KL1970"
"2024-09-07T04:14:50.758Z","Prague","PRG","Amsterdam","AMS",,,,"KL1352"
"2024-09-07T04:14:50.763Z","Munich","MUC","Amsterdam","AMS",,,,"CL2302"
"2024-09-07T04:14:50.764Z","Salt Lake City","SLC","Amsterdam","AMS",,,,"DL56"
"2024-09-07T04:15:06.690Z","Willemstad","CUR","Amsterdam","AMS",,,,"KL736"
"2024-09-07T04:15:06.692Z","Paris","CDG","Amsterdam","AMS",,,,"A51444"
"2024-09-07T04:14:33.952Z","Tbilisi","TBS","Amsterdam","AMS",,,,"A9651"
