"TimeOfEntry","departureAirport_city","departureAirport_iata","arrivalAirport_city","arrivalAirport_iata","departureTimeZulu","departureTimeLocal","departureTimeDayOfWeek","flightNumber"
"2024-09-08T04:05:22.566Z","Amsterdam","AMS","Manchester","MAN","2024-09-08T10:45:00.000Z","08/09/2024, 12:45:00",0,"T31033"
"2024-09-08T04:05:22.566Z","Amsterdam","AMS","Panama City","PTY","2024-09-08T10:55:00.000Z","08/09/2024, 12:55:00",0,"KL757"
"2024-09-08T04:05:22.569Z","Amsterdam","AMS","Billund","BLL","2024-09-08T10:55:00.000Z","08/09/2024, 12:55:00",0,"KL1295"
"2024-09-08T04:05:22.568Z","Amsterdam","AMS","Newcastle upon Tyne","NCL","2024-09-08T10:45:00.000Z","08/09/2024, 12:45:00",0,"T3957"
"2024-09-08T04:05:22.566Z","Amsterdam","AMS","Los Angeles","LAX","2024-09-08T10:45:00.000Z","08/09/2024, 12:45:00",0,"KL603"
"2024-09-08T04:05:22.569Z","Amsterdam","AMS","Hanover","HAJ","2024-09-08T10:40:00.000Z","08/09/2024, 12:40:00",0,"KL1789"
"2024-09-08T04:05:22.570Z","Amsterdam","AMS","Oslo","OSL","2024-09-08T10:40:00.000Z","08/09/2024, 12:40:00",0,"SK822"
"2024-09-08T04:05:22.567Z","Amsterdam","AMS","Manises","VLC","2024-09-08T10:40:00.000Z","08/09/2024, 12:40:00",0,"HV6337"
"2024-09-08T04:05:22.571Z","Amsterdam","AMS","Montreal","YUL","2024-09-08T10:35:00.000Z","08/09/2024, 12:35:00",0,"AC901"
"2024-09-08T04:05:22.571Z","Amsterdam","AMS","Chicago","ORD","2024-09-08T10:35:00.000Z","08/09/2024, 12:35:00",0,"KL611"
"2024-09-08T04:05:22.572Z","Amsterdam","AMS","EuroAirport (Basel)","BSL","2024-09-08T10:35:00.000Z","08/09/2024, 12:35:00",0,"KL1945"
"2024-09-08T04:05:38.673Z","Amsterdam","AMS","Dublin","DUB","2024-09-08T11:15:00.000Z","08/09/2024, 13:15:00",0,"EI605"
"2024-09-08T04:05:38.675Z","Amsterdam","AMS","Hamburg","HAM","2024-09-08T11:15:00.000Z","08/09/2024, 13:15:00",0,"KL1755"
"2024-09-08T04:05:38.676Z","Amsterdam","AMS","Catania","CTA","2024-09-08T11:10:00.000Z","08/09/2024, 13:10:00",0,"KL1671"
"2024-09-08T04:05:38.676Z","Amsterdam","AMS","Dusseldorf","DUS","2024-09-08T11:10:00.000Z","08/09/2024, 13:10:00",0,"ZQ1801"
"2024-09-08T04:05:38.677Z","Amsterdam","AMS","Minneapolis","MSP","2024-09-08T10:55:00.000Z","08/09/2024, 12:55:00",0,"DL163"
"2024-09-08T04:05:38.677Z","Amsterdam","AMS","London","LCY","2024-09-08T11:05:00.000Z","08/09/2024, 13:05:00",0,"KL987"
"2024-09-08T04:05:38.678Z","Amsterdam","AMS","Alicante / Benidorm / Costa Blanca","ALC","2024-09-08T10:00:00.000Z","08/09/2024, 12:00:00",0,"HV6145"
"2024-09-08T04:05:38.678Z","Amsterdam","AMS","Montreal","YUL","2024-09-08T11:10:00.000Z","08/09/2024, 13:10:00",0,"TS325"
"2024-09-08T04:05:38.679Z","Amsterdam","AMS","EuroAirport (Basel)","BSL","2024-09-08T11:05:00.000Z","08/09/2024, 13:05:00",0,"U21222"
"2024-09-08T04:05:38.680Z","Amsterdam","AMS","London","LGW","2024-09-08T11:00:00.000Z","08/09/2024, 13:00:00",0,"U28675"
"2024-09-08T04:05:38.681Z","Amsterdam","AMS","Bristol","BRS","2024-09-08T10:55:00.000Z","08/09/2024, 12:55:00",0,"KL1079"
"2024-09-08T04:05:38.681Z","Amsterdam","AMS","Atlanta","ATL","2024-09-08T11:00:00.000Z","08/09/2024, 13:00:00",0,"DL75"
"2024-09-08T04:05:38.683Z","Amsterdam","AMS","Ponta Delgada","PDL","2024-09-08T11:15:00.000Z","08/09/2024, 13:15:00",0,"HV6423"
"2024-09-08T04:05:38.682Z","Amsterdam","AMS","Bremen","BRE","2024-09-08T11:00:00.000Z","08/09/2024, 13:00:00",0,"ZQ1763"
"2024-09-08T04:05:54.716Z","Amsterdam","AMS","Guangzhou","CAN","2024-09-08T11:35:00.000Z","08/09/2024, 13:35:00",0,"CZ308"
"2024-09-08T04:05:54.718Z","Amsterdam","AMS","Glasgow","GLA","2024-09-08T11:35:00.000Z","08/09/2024, 13:35:00",0,"U27835"
"2024-09-08T04:05:54.718Z","Amsterdam","AMS","Alicante / Benidorm / Costa Blanca","ALC","2024-09-08T11:45:00.000Z","08/09/2024, 13:45:00",0,"KL1541"
"2024-09-08T04:05:54.719Z","Amsterdam","AMS","Brussels","BRU","2024-09-08T11:45:00.000Z","08/09/2024, 13:45:00",0,"KL1705"
"2024-09-08T04:05:54.720Z","Amsterdam","AMS","Venice (Venezia)","VCE","2024-09-08T11:50:00.000Z","08/09/2024, 13:50:00",0,"U27816"
"2024-09-08T04:05:54.721Z","Amsterdam","AMS","New York","JFK","2024-09-08T11:25:00.000Z","08/09/2024, 13:25:00",0,"KL641"
"2024-09-08T04:05:54.722Z","Amsterdam","AMS","Madrid","MAD","2024-09-08T11:20:00.000Z","08/09/2024, 13:20:00",0,"EK9906"
"2024-09-08T04:05:54.722Z","Amsterdam","AMS","Malaga","AGP","2024-09-08T11:35:00.000Z","08/09/2024, 13:35:00",0,"KL1545"
"2024-09-08T04:05:54.720Z","Amsterdam","AMS","Palma de Mallorca","PMI","2024-09-08T11:40:00.000Z","08/09/2024, 13:40:00",0,"KL1559"
"2024-09-08T04:05:54.721Z","Amsterdam","AMS","Milan","LIN","2024-09-08T11:35:00.000Z","08/09/2024, 13:35:00",0,"KL1615"
"2024-09-08T04:05:54.726Z","Amsterdam","AMS","Luxembourg","LUX","2024-09-08T11:20:00.000Z","08/09/2024, 13:20:00",0,"CV6236"
"2024-09-08T04:05:54.724Z","Amsterdam","AMS","Barcelona","BCN","2024-09-08T11:20:00.000Z","08/09/2024, 13:20:00",0,"VY8303"
"2024-09-08T04:05:54.726Z","Amsterdam","AMS","London","LHR","2024-09-08T11:20:00.000Z","08/09/2024, 13:20:00",0,"KL1009"
"2024-09-08T04:05:54.725Z","Amsterdam","AMS","Zakynthos (Zakinthos)","ZTH","2024-09-08T11:20:00.000Z","08/09/2024, 13:20:00",0,"WG1237"
"2024-09-08T04:05:54.723Z","Amsterdam","AMS","Bucharest","OTP","2024-09-08T11:35:00.000Z","08/09/2024, 13:35:00",0,"KL1375"
"2024-09-08T04:06:10.798Z","Amsterdam","AMS","Belgrade","BEG","2024-09-08T12:10:00.000Z","08/09/2024, 14:10:00",0,"KL1983"
"2024-09-08T04:06:10.800Z","Amsterdam","AMS","Oranjestad","AUA","2024-09-08T12:00:00.000Z","08/09/2024, 14:00:00",0,"KL767"
"2024-09-08T04:06:10.799Z","Amsterdam","AMS","Keflavik","KEF","2024-09-08T12:10:00.000Z","08/09/2024, 14:10:00",0,"FI501"
"2024-09-08T04:06:10.800Z","Amsterdam","AMS","New Delhi","DEL","2024-09-08T12:10:00.000Z","08/09/2024, 14:10:00",0,"KL871"
"2024-09-08T04:06:10.804Z","Amsterdam","AMS","Vantaa","HEL","2024-09-08T12:00:00.000Z","08/09/2024, 14:00:00",0,"KL1253"
"2024-09-08T04:06:10.802Z","Amsterdam","AMS","Francisco Sa Carneiro Int.","OPO","2024-09-08T12:00:00.000Z","08/09/2024, 14:00:00",0,"KL1573"
"2024-09-08T04:06:10.804Z","Amsterdam","AMS","Manises","VLC","2024-09-08T12:05:00.000Z","08/09/2024, 14:05:00",0,"KL1531"
"2024-09-08T04:06:10.803Z","Amsterdam","AMS","Cagliari","CAG","2024-09-08T12:00:00.000Z","08/09/2024, 14:00:00",0,"KL1673"
"2024-09-08T04:06:10.807Z","Amsterdam","AMS","Milan","MXP","2024-09-08T11:55:00.000Z","08/09/2024, 13:55:00",0,"U23854"
"2024-09-08T04:06:10.805Z","Amsterdam","AMS","Paris","CDG","2024-09-08T12:05:00.000Z","08/09/2024, 14:05:00",0,"AF1641"
"2024-09-08T04:06:10.807Z","Amsterdam","AMS","Norwich","NWI","2024-09-08T11:50:00.000Z","08/09/2024, 13:50:00",0,"KL1057"
"2024-09-08T04:06:10.805Z","Amsterdam","AMS","Mediterranee","MPL","2024-09-08T12:05:00.000Z","08/09/2024, 14:05:00",0,"KL1459"
"2024-09-08T04:06:10.803Z","Amsterdam","AMS","Ibiza Island / Eivisa","IBZ","2024-09-08T12:00:00.000Z","08/09/2024, 14:00:00",0,"KL1553"
"2024-09-08T04:06:10.806Z","Amsterdam","AMS","Madrid","MAD","2024-09-08T11:50:00.000Z","08/09/2024, 13:50:00",0,"KL1505"
"2024-09-08T04:06:10.808Z","Amsterdam","AMS","Detroit","DTW","2024-09-08T11:35:00.000Z","08/09/2024, 13:35:00",0,"DL137"
"2024-09-08T04:06:26.953Z","Amsterdam","AMS","Budapest","BUD","2024-09-08T12:25:00.000Z","08/09/2024, 14:25:00",0,"KL1367"
"2024-09-08T04:06:26.954Z","Amsterdam","AMS","Nantes","NTE","2024-09-08T12:15:00.000Z","08/09/2024, 14:15:00",0,"KL1423"
"2024-09-08T04:06:26.955Z","Amsterdam","AMS","Stjordal","TRD","2024-09-08T12:20:00.000Z","08/09/2024, 14:20:00",0,"KL1153"
"2024-09-08T04:06:26.956Z","Amsterdam","AMS","Stockholm","ARN","2024-09-08T12:25:00.000Z","08/09/2024, 14:25:00",0,"SK558"
"2024-09-08T04:06:26.954Z","Amsterdam","AMS","Copenhagen","CPH","2024-09-08T12:25:00.000Z","08/09/2024, 14:25:00",0,"KL1273"
"2024-09-08T04:06:26.957Z","Amsterdam","AMS","Tokyo (Narita)","NRT","2024-09-08T12:20:00.000Z","08/09/2024, 14:20:00",0,"KL861"
"2024-09-08T04:06:26.958Z","Amsterdam","AMS","Warsaw","WAW","2024-09-08T12:15:00.000Z","08/09/2024, 14:15:00",0,"LO264"
"2024-09-08T04:06:26.958Z","Amsterdam","AMS","Dublin","DUB","2024-09-08T12:15:00.000Z","08/09/2024, 14:15:00",0,"FR3007"
"2024-09-08T04:06:26.959Z","Amsterdam","AMS","Larnaca","LCA","2024-09-08T12:20:00.000Z","08/09/2024, 14:20:00",0,"HV5313"
"2024-09-08T04:06:26.957Z","Amsterdam","AMS","Billund","BLL","2024-09-08T12:25:00.000Z","08/09/2024, 14:25:00",0,"KL1341"
"2024-09-08T04:06:26.959Z","Amsterdam","AMS","Salzburg","SZG","2024-09-08T12:15:00.000Z","08/09/2024, 14:15:00",0,"HV6591"
"2024-09-08T04:06:26.960Z","Amsterdam","AMS","Barcelona","BCN","2024-09-08T12:15:00.000Z","08/09/2024, 14:15:00",0,"KL1517"
"2024-09-08T04:06:26.961Z","Amsterdam","AMS","Dubai","DXB","2024-09-08T12:20:00.000Z","08/09/2024, 14:20:00",0,"KL427"
"2024-09-08T04:06:26.962Z","Amsterdam","AMS","New York","JFK","2024-09-08T10:10:00.000Z","08/09/2024, 12:10:00",0,"DL49"
"2024-09-08T04:06:26.962Z","Amsterdam","AMS","Alesund","AES","2024-09-08T12:20:00.000Z","08/09/2024, 14:20:00",0,"KL1157"
"2024-09-08T04:06:43.067Z","Amsterdam","AMS","Kayseri","ASR","2024-09-08T12:40:00.000Z","08/09/2024, 14:40:00",0,"XQ723"
"2024-09-08T04:06:43.069Z","Amsterdam","AMS","Bordeaux/Merignac","BOD","2024-09-08T12:40:00.000Z","08/09/2024, 14:40:00",0,"KL1445"
"2024-09-08T04:06:43.070Z","Amsterdam","AMS","Oslo","OSL","2024-09-08T12:30:00.000Z","08/09/2024, 14:30:00",0,"KL1203"
"2024-09-08T04:06:43.071Z","Amsterdam","AMS","Frankfurt am Main","FRA","2024-09-08T12:40:00.000Z","08/09/2024, 14:40:00",0,"LH993"
"2024-09-08T04:06:43.070Z","Amsterdam","AMS","Warsaw","WAW","2024-09-08T12:30:00.000Z","08/09/2024, 14:30:00",0,"KL1315"
"2024-09-08T04:06:43.071Z","Amsterdam","AMS","Marseille","MRS","2024-09-08T12:40:00.000Z","08/09/2024, 14:40:00",0,"KL1469"
"2024-09-08T04:06:43.073Z","Amsterdam","AMS","Rome","FCO","2024-09-08T12:30:00.000Z","08/09/2024, 14:30:00",0,"KL1605"
"2024-09-08T04:06:43.075Z","Amsterdam","AMS","Boston","BOS","2024-09-08T12:30:00.000Z","08/09/2024, 14:30:00",0,"DL257"
"2024-09-08T04:06:43.074Z","Amsterdam","AMS","Mexico City","MEX","2024-09-08T12:30:00.000Z","08/09/2024, 14:30:00",0,"KL685"
"2024-09-08T04:06:43.073Z","Amsterdam","AMS","Stockholm","ARN","2024-09-08T12:40:00.000Z","08/09/2024, 14:40:00",0,"KL1223"
"2024-09-08T04:06:43.076Z","Amsterdam","AMS","Nice","NCE","2024-09-08T12:30:00.000Z","08/09/2024, 14:30:00",0,"KL1477"
"2024-09-08T04:06:43.074Z","Amsterdam","AMS","Paris","CDG","2024-09-08T12:35:00.000Z","08/09/2024, 14:35:00",0,"AF1741"
"2024-09-08T04:06:58.990Z","Amsterdam","AMS","Willemstad","CUR","2024-09-08T12:55:00.000Z","08/09/2024, 14:55:00",0,"CD599"
"2024-09-08T04:06:58.998Z","Amsterdam","AMS","Ikeja","LOS","2024-09-08T12:45:00.000Z","08/09/2024, 14:45:00",0,"KL587"
"2024-09-08T04:06:58.999Z","Amsterdam","AMS","Palanga","PLQ","2024-09-08T12:45:00.000Z","08/09/2024, 14:45:00",0,"BT1062"
"2024-09-08T04:06:58.999Z","Amsterdam","AMS","Istanbul","IST","2024-09-08T12:45:00.000Z","08/09/2024, 14:45:00",0,"TK1958"
"2024-09-08T04:06:59.000Z","Amsterdam","AMS","Manchester","MAN","2024-09-08T12:55:00.000Z","08/09/2024, 14:55:00",0,"U22164"
"2024-09-08T04:06:58.997Z","Amsterdam","AMS","Lisbon","LIS","2024-09-08T12:50:00.000Z","08/09/2024, 14:50:00",0,"VY8435"
"2024-09-08T04:06:58.996Z","Amsterdam","AMS","Bologna","BLQ","2024-09-08T12:45:00.000Z","08/09/2024, 14:45:00",0,"KL1665"
"2024-09-08T04:06:58.997Z","Amsterdam","AMS","Florence (Firenze)","FLR","2024-09-08T12:55:00.000Z","08/09/2024, 14:55:00",0,"KL1655"
"2024-09-08T04:06:58.992Z","Amsterdam","AMS","London","LTN","2024-09-08T12:50:00.000Z","08/09/2024, 14:50:00",0,"U22518"
"2024-09-08T04:06:58.996Z","Amsterdam","AMS","Manises","VLC","2024-09-08T13:00:00.000Z","08/09/2024, 15:00:00",0,"VY8656"
"2024-09-08T04:06:58.997Z","Amsterdam","AMS","London","LGW","2024-09-08T13:00:00.000Z","08/09/2024, 15:00:00",0,"U28677"
"2024-09-08T04:06:58.993Z","Amsterdam","AMS","Antalya","AYT","2024-09-08T12:55:00.000Z","08/09/2024, 14:55:00",0,"OR3003"
"2024-09-08T04:06:58.992Z","Amsterdam","AMS","Linköping","LPI","2024-09-08T12:55:00.000Z","08/09/2024, 14:55:00",0,"KL1245"
"2024-09-08T04:06:58.995Z","Amsterdam","AMS","Willemstad","CUR","2024-09-08T12:55:00.000Z","08/09/2024, 14:55:00",0,"KL735"
"2024-09-08T04:06:58.998Z","Amsterdam","AMS","Zurich","ZRH","2024-09-08T13:00:00.000Z","08/09/2024, 15:00:00",0,"LX729"
"2024-09-08T04:07:14.927Z","Amsterdam","AMS","Montreal","YUL","2024-09-08T13:20:00.000Z","08/09/2024, 15:20:00",0,"KL671"
"2024-09-08T04:07:14.929Z","Amsterdam","AMS","Naples","NAP","2024-09-08T13:30:00.000Z","08/09/2024, 15:30:00",0,"U24232"
"2024-09-08T04:07:14.931Z","Amsterdam","AMS","Shanghai","PVG","2024-09-08T13:10:00.000Z","08/09/2024, 15:10:00",0,"CK206"
"2024-09-08T04:07:14.932Z","Amsterdam","AMS","Shanghai","PVG","2024-09-08T13:15:00.000Z","08/09/2024, 15:15:00",0,"KL895"
"2024-09-08T04:07:14.931Z","Amsterdam","AMS","Zurich","ZRH","2024-09-08T13:15:00.000Z","08/09/2024, 15:15:00",0,"KL1923"
"2024-09-08T04:07:14.932Z","Amsterdam","AMS","Accra","ACC","2024-09-08T13:20:00.000Z","08/09/2024, 15:20:00",0,"KL589"
"2024-09-08T04:07:14.937Z","Amsterdam","AMS","Dubai","DXB","2024-09-08T13:20:00.000Z","08/09/2024, 15:20:00",0,"EK148"
"2024-09-08T04:07:14.934Z","Amsterdam","AMS","San Francisco","SFO","2024-09-08T12:50:00.000Z","08/09/2024, 14:50:00",0,"UA969"
"2024-09-08T04:07:14.935Z","Amsterdam","AMS","Birmingham","BHX","2024-09-08T13:15:00.000Z","08/09/2024, 15:15:00",0,"U27843"
"2024-09-08T04:07:14.935Z","Amsterdam","AMS","Newcastle upon Tyne","NCL","2024-09-08T13:10:00.000Z","08/09/2024, 15:10:00",0,"U27833"
"2024-09-08T04:07:14.936Z","Amsterdam","AMS","Bergen","BGO","2024-09-08T13:15:00.000Z","08/09/2024, 15:15:00",0,"KL1169"
"2024-09-08T04:07:14.937Z","Amsterdam","AMS","Seattle","SEA","2024-09-08T13:15:00.000Z","08/09/2024, 15:15:00",0,"DL145"
"2024-09-08T04:07:14.936Z","Amsterdam","AMS","Vancouver","YVR","2024-09-08T13:20:00.000Z","08/09/2024, 15:20:00",0,"KL681"
"2024-09-08T04:07:14.937Z","Amsterdam","AMS","Berlin","BER","2024-09-08T13:20:00.000Z","08/09/2024, 15:20:00",0,"KL1779"
"2024-09-08T04:07:30.972Z","Amsterdam","AMS","Gdansk","GDN","2024-09-08T13:55:00.000Z","08/09/2024, 15:55:00",0,"KL1307"
"2024-09-08T04:07:30.974Z","Amsterdam","AMS","Cork","ORK","2024-09-08T13:50:00.000Z","08/09/2024, 15:50:00",0,"KL1129"
"2024-09-08T04:07:30.975Z","Amsterdam","AMS","Balice","KRK","2024-09-08T13:45:00.000Z","08/09/2024, 15:45:00",0,"KL1325"
"2024-09-08T04:07:30.974Z","Amsterdam","AMS","Jeddah","JED","2024-09-08T13:55:00.000Z","08/09/2024, 15:55:00",0,"SV216"
"2024-09-08T04:07:30.976Z","Amsterdam","AMS",,"RHO","2024-09-08T13:50:00.000Z","08/09/2024, 15:50:00",0,"6Y1203"
"2024-09-08T04:07:30.975Z","Amsterdam","AMS","London","LHR","2024-09-08T13:55:00.000Z","08/09/2024, 15:55:00",0,"KL1011"
"2024-09-08T04:07:30.981Z","Amsterdam","AMS","Paris","CDG","2024-09-08T13:45:00.000Z","08/09/2024, 15:45:00",0,"AF1437"
"2024-09-08T04:07:30.980Z","Amsterdam","AMS","Munich","MUC","2024-09-08T13:40:00.000Z","08/09/2024, 15:40:00",0,"CL2305"
"2024-09-08T04:07:30.979Z","Amsterdam","AMS","Munich","MUC","2024-09-08T13:35:00.000Z","08/09/2024, 15:35:00",0,"KL1855"
"2024-09-08T04:07:30.983Z","Amsterdam","AMS","Bristol","BRS","2024-09-08T13:40:00.000Z","08/09/2024, 15:40:00",0,"U22922"
"2024-09-08T04:07:30.980Z","Amsterdam","AMS","Cairo","CAI","2024-09-08T13:40:00.000Z","08/09/2024, 15:40:00",0,"MS758"
"2024-09-08T04:07:30.983Z","Amsterdam","AMS","Glasgow","GLA","2024-09-08T13:35:00.000Z","08/09/2024, 15:35:00",0,"KL941"
"2024-09-08T04:07:30.981Z","Amsterdam","AMS","Amman","AMM","2024-09-08T13:55:00.000Z","08/09/2024, 15:55:00",0,"RJ152"
"2024-09-08T04:07:30.982Z","Amsterdam","AMS","Riyadh","RUH","2024-09-08T13:45:00.000Z","08/09/2024, 15:45:00",0,"KL423"
"2024-09-08T04:07:47.068Z","Amsterdam","AMS",,"RHO","2024-09-08T14:20:00.000Z","08/09/2024, 16:20:00",0,"CD723"
"2024-09-08T04:07:47.070Z","Amsterdam","AMS","Belfast","BHD","2024-09-08T14:15:00.000Z","08/09/2024, 16:15:00",0,"KL949"
"2024-09-08T04:07:47.069Z","Amsterdam","AMS","Zanderij","PBM","2024-09-08T14:15:00.000Z","08/09/2024, 16:15:00",0,"PY993"
"2024-09-08T04:07:47.070Z","Amsterdam","AMS","Doha","DOH","2024-09-08T14:15:00.000Z","08/09/2024, 16:15:00",0,"QR274"
"2024-09-08T04:07:47.073Z","Amsterdam","AMS","New York","JFK","2024-09-08T11:40:00.000Z","08/09/2024, 13:40:00",0,"B62289"
"2024-09-08T04:07:47.073Z","Amsterdam","AMS","Edinburgh","EDI","2024-09-08T14:15:00.000Z","08/09/2024, 16:15:00",0,"KL931"
"2024-09-08T04:07:47.072Z","Amsterdam","AMS","Stavanger","SVG","2024-09-08T14:20:00.000Z","08/09/2024, 16:20:00",0,"KL1179"
"2024-09-08T04:07:47.074Z","Amsterdam","AMS",,"RHO","2024-09-08T14:00:00.000Z","08/09/2024, 16:00:00",0,"HV5077"
"2024-09-08T04:07:47.075Z","Amsterdam","AMS","Prague","PRG","2024-09-08T14:20:00.000Z","08/09/2024, 16:20:00",0,"KL1357"
"2024-09-08T04:07:47.072Z","Amsterdam","AMS","Barcelona","BCN","2024-09-08T14:20:00.000Z","08/09/2024, 16:20:00",0,"VY8310"
"2024-09-08T04:07:47.077Z","Amsterdam","AMS","Florence (Firenze)","FLR","2024-09-08T14:05:00.000Z","08/09/2024, 16:05:00",0,"VY6815"
"2024-09-08T04:07:47.076Z","Amsterdam","AMS","Aberdeen","ABZ","2024-09-08T14:05:00.000Z","08/09/2024, 16:05:00",0,"KL917"
"2024-09-08T04:07:47.076Z","Amsterdam","AMS","Beijing","PEK","2024-09-08T14:00:00.000Z","08/09/2024, 16:00:00",0,"KL897"
"2024-09-08T04:07:47.077Z","Amsterdam","AMS","Dublin","DUB","2024-09-08T14:00:00.000Z","08/09/2024, 16:00:00",0,"KL1141"
"2024-09-08T04:07:47.078Z","Amsterdam","AMS","Frankfurt am Main","FRA","2024-09-08T14:10:00.000Z","08/09/2024, 16:10:00",0,"ZQ1821"
"2024-09-08T04:08:03.031Z","Amsterdam","AMS","Geneva","GVA","2024-09-08T14:35:00.000Z","08/09/2024, 16:35:00",0,"U21520"
"2024-09-08T04:08:03.033Z","Amsterdam","AMS","Saint Exupery","LYS","2024-09-08T14:35:00.000Z","08/09/2024, 16:35:00",0,"A51797"
"2024-09-08T04:08:03.034Z","Amsterdam","AMS","Sevilla","SVQ","2024-09-08T14:20:00.000Z","08/09/2024, 16:20:00",0,"HV6733"
"2024-09-08T04:08:03.035Z","Amsterdam","AMS","Newcastle upon Tyne","NCL","2024-09-08T14:25:00.000Z","08/09/2024, 16:25:00",0,"KL959"
"2024-09-08T04:08:03.035Z","Amsterdam","AMS","Frankfurt am Main","FRA","2024-09-08T14:30:00.000Z","08/09/2024, 16:30:00",0,"UC1507"
"2024-09-08T04:08:03.033Z","Amsterdam","AMS","Madrid","MAD","2024-09-08T14:25:00.000Z","08/09/2024, 16:25:00",0,"I23721"
"2024-09-08T04:08:03.036Z","Amsterdam","AMS","Marrakech","RAK","2024-09-08T14:20:00.000Z","08/09/2024, 16:20:00",0,"HV5753"
"2024-09-08T04:08:03.038Z","Amsterdam","AMS","Nuremberg","NUE","2024-09-08T14:30:00.000Z","08/09/2024, 16:30:00",0,"KL1845"
"2024-09-08T04:08:03.037Z","Amsterdam","AMS","Manchester","MAN","2024-09-08T14:30:00.000Z","08/09/2024, 16:30:00",0,"KL1035"
"2024-09-08T04:08:03.040Z","Amsterdam","AMS","London","LHR","2024-09-08T14:25:00.000Z","08/09/2024, 16:25:00",0,"BA439"
"2024-09-08T04:08:03.038Z","Amsterdam","AMS","Stuttgart","STR","2024-09-08T14:25:00.000Z","08/09/2024, 16:25:00",0,"KL1833"
"2024-09-08T04:08:03.039Z","Amsterdam","AMS","Kristiansand","KRS","2024-09-08T14:25:00.000Z","08/09/2024, 16:25:00",0,"ZQ1187"
"2024-09-08T04:08:03.040Z","Amsterdam","AMS","Cardiff","CWL","2024-09-08T14:25:00.000Z","08/09/2024, 16:25:00",0,"KL1091"
"2024-09-08T04:08:19.052Z","Amsterdam","AMS","Bristol","BRS","2024-09-08T14:40:00.000Z","08/09/2024, 16:40:00",0,"ZQ1081"
"2024-09-08T04:08:19.054Z","Amsterdam","AMS","EuroAirport (Basel)","BSL","2024-09-08T14:40:00.000Z","08/09/2024, 16:40:00",0,"KL1947"
"2024-09-08T04:08:19.053Z","Amsterdam","AMS","Belfast","BFS","2024-09-08T14:35:00.000Z","08/09/2024, 16:35:00",0,"U23052"
"2024-09-08T04:08:19.055Z","Amsterdam","AMS","Billund","BLL","2024-09-08T14:40:00.000Z","08/09/2024, 16:40:00",0,"KL1297"
"2024-09-08T04:08:19.056Z","Amsterdam","AMS","Birmingham","BHX","2024-09-08T14:40:00.000Z","08/09/2024, 16:40:00",0,"P61047"
"2024-09-08T04:08:19.056Z","Amsterdam","AMS","Kingston upon Hull","HUY","2024-09-08T14:45:00.000Z","08/09/2024, 16:45:00",0,"KL973"
"2024-09-08T04:08:19.059Z","Amsterdam","AMS","Bremen","BRE","2024-09-08T14:45:00.000Z","08/09/2024, 16:45:00",0,"KL1765"
"2024-09-08T04:08:19.059Z","Amsterdam","AMS","Doha","DOH","2024-09-08T14:35:00.000Z","08/09/2024, 16:35:00",0,"QR8102"
"2024-09-08T04:08:19.058Z","Amsterdam","AMS","Luxembourg","LUX","2024-09-08T14:40:00.000Z","08/09/2024, 16:40:00",0,"ZQ1713"
"2024-09-08T04:08:19.057Z","Amsterdam","AMS","Athens","ATH","2024-09-08T14:40:00.000Z","08/09/2024, 16:40:00",0,"A3627"
"2024-09-08T04:08:19.059Z","Amsterdam","AMS","Istanbul","SAW","2024-09-08T14:35:00.000Z","08/09/2024, 16:35:00",0,"PC1254"
"2024-09-08T04:08:19.058Z","Amsterdam","AMS","Southampton","SOU","2024-09-08T14:40:00.000Z","08/09/2024, 16:40:00",0,"T31071"
"2024-09-08T04:08:19.060Z","Amsterdam","AMS","West Yorkshire","LBA","2024-09-08T14:40:00.000Z","08/09/2024, 16:40:00",0,"KL1023"
"2024-09-08T04:08:35.150Z","Amsterdam","AMS","Muğla","DLM","2024-09-08T14:55:00.000Z","08/09/2024, 16:55:00",0,"G63051"
"2024-09-08T04:08:35.149Z","Amsterdam","AMS","Boston","BOS","2024-09-08T15:00:00.000Z","08/09/2024, 17:00:00",0,"KL617"
"2024-09-08T04:08:35.152Z","Amsterdam","AMS","Norwich","NWI","2024-09-08T15:00:00.000Z","08/09/2024, 17:00:00",0,"KL1061"
"2024-09-08T04:08:35.152Z","Amsterdam","AMS","Kingston upon Hull","HUY","2024-09-08T14:55:00.000Z","08/09/2024, 16:55:00",0,"T3973"
"2024-09-08T04:08:35.153Z","Amsterdam","AMS","Hamburg","HAM","2024-09-08T14:45:00.000Z","08/09/2024, 16:45:00",0,"KL1757"
"2024-09-08T04:08:35.154Z","Amsterdam","AMS","Dublin","DUB","2024-09-08T15:00:00.000Z","08/09/2024, 17:00:00",0,"EI609"
"2024-09-08T04:08:35.154Z","Amsterdam","AMS","Berlin","BER","2024-09-08T14:45:00.000Z","08/09/2024, 16:45:00",0,"KL1781"
"2024-09-08T04:08:35.153Z","Amsterdam","AMS","Hanover","HAJ","2024-09-08T14:50:00.000Z","08/09/2024, 16:50:00",0,"ZQ1791"
"2024-09-08T04:08:35.155Z","Amsterdam","AMS","Florence (Firenze)","FLR","2024-09-08T15:00:00.000Z","08/09/2024, 17:00:00",0,"KL1657"
"2024-09-08T04:08:35.155Z","Amsterdam","AMS","Nice","NCE","2024-09-08T14:45:00.000Z","08/09/2024, 16:45:00",0,"KL1479"
