"TimeOfEntry","departureAirport_city","departureAirport_iata","arrivalAirport_city","arrivalAirport_iata","arrivalTimeZulu","arrivalTimeLocal","arrivalTimeDayOfWeek","flightNumber"
"2024-09-13T04:19:14.789Z","Warsaw","WAW","Amsterdam","AMS","2024-09-13T12:30:00.000Z","13/09/2024, 14:30:00",5,"KL1314"
"2024-09-13T04:19:14.788Z","Milan","MXP","Amsterdam","AMS","2024-09-13T12:45:00.000Z","13/09/2024, 14:45:00",5,"KL1622"
"2024-09-13T04:19:14.789Z","Berlin","BER","Amsterdam","AMS","2024-09-13T12:20:00.000Z","13/09/2024, 14:20:00",5,"U25285"
"2024-09-13T04:19:14.791Z","Stjordal","TRD","Amsterdam","AMS","2024-09-13T12:15:00.000Z","13/09/2024, 14:15:00",5,"KL1152"
"2024-09-13T04:19:14.790Z","Rio de Janeiro","GIG","Amsterdam","AMS","2024-09-13T12:25:00.000Z","13/09/2024, 14:25:00",5,"KL706"
"2024-09-13T04:19:14.790Z","Marseille","MRS","Amsterdam","AMS","2024-09-13T12:25:00.000Z","13/09/2024, 14:25:00",5,"KL1466"
"2024-09-13T04:19:14.793Z","Landvetter","GOT","Amsterdam","AMS","2024-09-13T11:35:00.000Z","13/09/2024, 13:35:00",5,"KL1232"
"2024-09-13T04:19:14.792Z","Florence (Firenze)","FLR","Amsterdam","AMS","2024-09-13T12:25:00.000Z","13/09/2024, 14:25:00",5,"KL1654"
"2024-09-13T04:19:14.791Z","Nice","NCE","Amsterdam","AMS","2024-09-13T12:15:00.000Z","13/09/2024, 14:15:00",5,"KL1476"
"2024-09-13T04:19:14.792Z","Sao Paulo","GRU","Amsterdam","AMS","2024-09-13T12:20:00.000Z","13/09/2024, 14:20:00",5,"KL792"
"2024-09-13T04:19:14.793Z","Vancouver","YVR","Amsterdam","AMS","2024-09-13T10:05:00.000Z","13/09/2024, 12:05:00",5,"KL682"
"2024-09-13T04:19:14.795Z","Nantes","NTE","Amsterdam","AMS","2024-09-13T11:35:00.000Z","13/09/2024, 13:35:00",5,"KL1420"
"2024-09-13T04:19:14.795Z","Bodrum","BJV","Amsterdam","AMS","2024-09-13T12:40:00.000Z","13/09/2024, 14:40:00",5,"WG3094"
"2024-09-13T04:19:14.794Z","Florence (Firenze)","FLR","Amsterdam","AMS","2024-09-13T11:30:00.000Z","13/09/2024, 13:30:00",5,"KL1652"
"2024-09-13T04:19:32.733Z","Birmingham","BHX","Amsterdam","AMS","2024-09-13T13:25:00.000Z","13/09/2024, 15:25:00",5,"KL1046"
"2024-09-13T04:19:32.737Z","Hanover","HAJ","Amsterdam","AMS","2024-09-13T13:15:00.000Z","13/09/2024, 15:15:00",5,"KL1790"
"2024-09-13T04:19:32.735Z","Aberdeen","ABZ","Amsterdam","AMS","2024-09-13T13:20:00.000Z","13/09/2024, 15:20:00",5,"KL916"
"2024-09-13T04:19:32.735Z","London","LTN","Amsterdam","AMS","2024-09-13T12:55:00.000Z","13/09/2024, 14:55:00",5,"U22517"
"2024-09-13T04:19:32.736Z","Vantaa","HEL","Amsterdam","AMS","2024-09-13T13:20:00.000Z","13/09/2024, 15:20:00",5,"KL1252"
"2024-09-13T04:19:32.738Z","Manchester","MAN","Amsterdam","AMS","2024-09-13T13:25:00.000Z","13/09/2024, 15:25:00",5,"U22179"
"2024-09-13T04:19:32.738Z","Heraklion (Iraklion)","HER","Amsterdam","AMS","2024-09-13T13:15:00.000Z","13/09/2024, 15:15:00",5,"CD512"
"2024-09-13T04:19:32.736Z","Split","SPU","Amsterdam","AMS","2024-09-13T13:15:00.000Z","13/09/2024, 15:15:00",5,"KL1972"
"2024-09-13T04:19:32.738Z","London","LHR","Amsterdam","AMS","2024-09-13T13:00:00.000Z","13/09/2024, 15:00:00",5,"BA438"
"2024-09-13T04:19:32.739Z","Francisco Sa Carneiro Int.","OPO","Amsterdam","AMS","2024-09-13T13:05:00.000Z","13/09/2024, 15:05:00",5,"KL1572"
"2024-09-13T04:19:32.742Z","Aguadilla","BQN","Amsterdam","AMS","2024-09-13T08:00:00.000Z","13/09/2024, 10:00:00",5,"EK9920"
"2024-09-13T04:19:32.741Z","London","LCY","Amsterdam","AMS","2024-09-13T13:10:00.000Z","13/09/2024, 15:10:00",5,"CJ8453"
"2024-09-13T04:19:32.740Z","Munich","MUC","Amsterdam","AMS","2024-09-13T13:00:00.000Z","13/09/2024, 15:00:00",5,"CL2304"
"2024-09-13T04:19:32.742Z","Rome","FCO","Amsterdam","AMS","2024-09-13T13:10:00.000Z","13/09/2024, 15:10:00",5,"KL1604"
"2024-09-13T04:19:32.740Z","Samos","SMI","Amsterdam","AMS","2024-09-13T13:20:00.000Z","13/09/2024, 15:20:00",5,"OR1033"
"2024-09-13T04:19:48.681Z","Madrid","MAD","Amsterdam","AMS","2024-09-13T13:45:00.000Z","13/09/2024, 15:45:00",5,"I23720"
"2024-09-13T04:19:48.683Z","Lisbon","LIS","Amsterdam","AMS","2024-09-13T13:40:00.000Z","13/09/2024, 15:40:00",5,"KL1580"
"2024-09-13T04:19:48.684Z","Frankfurt am Main","FRA","Amsterdam","AMS","2024-09-13T13:35:00.000Z","13/09/2024, 15:35:00",5,"KL1820"
"2024-09-13T04:19:48.684Z","Keflavik","KEF","Amsterdam","AMS","2024-09-13T13:45:00.000Z","13/09/2024, 15:45:00",5,"FI506"
"2024-09-13T04:19:48.685Z","Barcelona","BCN","Amsterdam","AMS","2024-09-13T13:40:00.000Z","13/09/2024, 15:40:00",5,"KL1514"
"2024-09-13T04:19:48.686Z","Aalborg","AAL","Amsterdam","AMS","2024-09-13T13:35:00.000Z","13/09/2024, 15:35:00",5,"ZQ1286"
"2024-09-13T04:19:48.687Z","Madrid","MAD","Amsterdam","AMS","2024-09-13T13:35:00.000Z","13/09/2024, 15:35:00",5,"P61504"
"2024-09-13T04:19:48.686Z","Athens","ATH","Amsterdam","AMS","2024-09-13T13:45:00.000Z","13/09/2024, 15:45:00",5,"A3626"
"2024-09-13T04:19:48.685Z","Munich","MUC","Amsterdam","AMS","2024-09-13T13:40:00.000Z","13/09/2024, 15:40:00",5,"KL1854"
"2024-09-13T04:19:48.689Z","Bremen","BRE","Amsterdam","AMS","2024-09-13T13:25:00.000Z","13/09/2024, 15:25:00",5,"ZQ1764"
"2024-09-13T04:19:48.688Z","Stuttgart","STR","Amsterdam","AMS","2024-09-13T13:35:00.000Z","13/09/2024, 15:35:00",5,"ZQ1832"
"2024-09-13T04:19:48.689Z","Barcelona","BCN","Amsterdam","AMS","2024-09-13T13:35:00.000Z","13/09/2024, 15:35:00",5,"VY8302"
"2024-09-13T04:19:48.690Z","Istanbul","SAW","Amsterdam","AMS","2024-09-13T13:25:00.000Z","13/09/2024, 15:25:00",5,"PC1253"
"2024-09-13T04:19:48.688Z","Dusseldorf","DUS","Amsterdam","AMS","2024-09-13T13:30:00.000Z","13/09/2024, 15:30:00",5,"ZQ1802"
"2024-09-13T04:19:48.687Z","Billund","BLL","Amsterdam","AMS","2024-09-13T13:35:00.000Z","13/09/2024, 15:35:00",5,"KL1296"
"2024-09-13T04:20:05.405Z","Poznan","POZ","Amsterdam","AMS","2024-09-13T13:55:00.000Z","13/09/2024, 15:55:00",5,"KL1334"
"2024-09-13T04:20:05.409Z","Kefalonia (Kefallinia","EFL","Amsterdam","AMS","2024-09-13T14:20:00.000Z","13/09/2024, 16:20:00",5,"G61251"
"2024-09-13T04:20:05.411Z","EuroAirport (Basel)","BSL","Amsterdam","AMS","2024-09-13T13:50:00.000Z","13/09/2024, 15:50:00",5,"KL1946"
"2024-09-13T04:20:05.410Z","Split","SPU","Amsterdam","AMS","2024-09-13T14:10:00.000Z","13/09/2024, 16:10:00",5,"U27908"
"2024-09-13T04:20:05.408Z","Saint Exupery","LYS","Amsterdam","AMS","2024-09-13T13:55:00.000Z","13/09/2024, 15:55:00",5,"A51796"
"2024-09-13T04:20:05.410Z","Bucharest","OTP","Amsterdam","AMS","2024-09-13T13:50:00.000Z","13/09/2024, 15:50:00",5,"KL1374"
"2024-09-13T04:20:05.409Z","Bologna","BLQ","Amsterdam","AMS","2024-09-13T13:55:00.000Z","13/09/2024, 15:55:00",5,"KL1664"
"2024-09-13T04:20:05.411Z","Landvetter","GOT","Amsterdam","AMS","2024-09-13T13:45:00.000Z","13/09/2024, 15:45:00",5,"KL1234"
"2024-09-13T04:20:05.412Z","Stockholm","ARN","Amsterdam","AMS","2024-09-13T13:45:00.000Z","13/09/2024, 15:45:00",5,"KL1220"
"2024-09-13T04:20:05.411Z","Geneva","GVA","Amsterdam","AMS","2024-09-13T13:50:00.000Z","13/09/2024, 15:50:00",5,"KL1934"
"2024-09-13T04:20:05.412Z","Bergen","BGO","Amsterdam","AMS","2024-09-13T13:50:00.000Z","13/09/2024, 15:50:00",5,"KL1168"
"2024-09-13T04:20:05.413Z","Genoa (Genova)","GOA","Amsterdam","AMS","2024-09-13T13:50:00.000Z","13/09/2024, 15:50:00",5,"KL1646"
"2024-09-13T04:20:05.412Z","Edinburgh","EDI","Amsterdam","AMS","2024-09-13T13:50:00.000Z","13/09/2024, 15:50:00",5,"KL928"
"2024-09-13T04:20:05.414Z","Stavanger","SVG","Amsterdam","AMS","2024-09-13T13:45:00.000Z","13/09/2024, 15:45:00",5,"KL1178"
"2024-09-13T04:20:05.413Z","Wrocław","WRO","Amsterdam","AMS","2024-09-13T13:45:00.000Z","13/09/2024, 15:45:00",5,"KL1338"
"2024-09-13T04:20:22.028Z","Manchester","MAN","Amsterdam","AMS","2024-09-13T14:05:00.000Z","13/09/2024, 16:05:00",5,"T31034"
"2024-09-13T04:20:22.030Z","Paris","CDG","Amsterdam","AMS","2024-09-13T13:55:00.000Z","13/09/2024, 15:55:00",5,"AF1840"
"2024-09-13T04:20:22.030Z","Oslo","OSL","Amsterdam","AMS","2024-09-13T14:05:00.000Z","13/09/2024, 16:05:00",5,"KL1202"
"2024-09-13T04:20:22.031Z","Berlin","BER","Amsterdam","AMS","2024-09-13T14:00:00.000Z","13/09/2024, 16:00:00",5,"KL1778"
"2024-09-13T04:20:22.033Z","Newcastle upon Tyne","NCL","Amsterdam","AMS","2024-09-13T14:00:00.000Z","13/09/2024, 16:00:00",5,"T3958"
"2024-09-13T04:20:22.033Z","Lisbon","LIS","Amsterdam","AMS","2024-09-13T14:00:00.000Z","13/09/2024, 16:00:00",5,"HV5956"
"2024-09-13T04:20:22.036Z","Balice","KRK","Amsterdam","AMS","2024-09-13T14:25:00.000Z","13/09/2024, 16:25:00",5,"U27976"
"2024-09-13T04:20:22.034Z","Brussels","BRU","Amsterdam","AMS","2024-09-13T14:00:00.000Z","13/09/2024, 16:00:00",5,"KL1706"
"2024-09-13T04:20:22.036Z","Zurich","ZRH","Amsterdam","AMS","2024-09-13T14:00:00.000Z","13/09/2024, 16:00:00",5,"KL1922"
"2024-09-13T04:20:22.034Z","Copenhagen","CPH","Amsterdam","AMS","2024-09-13T14:05:00.000Z","13/09/2024, 16:05:00",5,"KL1272"
"2024-09-13T04:20:22.036Z","Blagnac","TLS","Amsterdam","AMS","2024-09-13T14:00:00.000Z","13/09/2024, 16:00:00",5,"KL1452"
"2024-09-13T04:20:22.033Z","Nuremberg","NUE","Amsterdam","AMS","2024-09-13T13:55:00.000Z","13/09/2024, 15:55:00",5,"ZQ1844"
"2024-09-13T04:20:22.035Z","Inverness","INV","Amsterdam","AMS","2024-09-13T14:00:00.000Z","13/09/2024, 16:00:00",5,"KL904"
"2024-09-13T04:20:22.035Z","Baku","GYD","Amsterdam","AMS","2024-09-13T14:00:00.000Z","13/09/2024, 16:00:00",5,"7L209"
"2024-09-13T04:20:38.003Z","Athens","ATH","Amsterdam","AMS","2024-09-13T14:15:00.000Z","13/09/2024, 16:15:00",5,"KL1954"
"2024-09-13T04:20:38.005Z","Gdansk","GDN","Amsterdam","AMS","2024-09-13T14:15:00.000Z","13/09/2024, 16:15:00",5,"KL1306"
"2024-09-13T04:20:38.008Z","Luxembourg","LUX","Amsterdam","AMS","2024-09-13T14:10:00.000Z","13/09/2024, 16:10:00",5,"KL1712"
"2024-09-13T04:20:38.006Z","Vienna","VIE","Amsterdam","AMS","2024-09-13T14:15:00.000Z","13/09/2024, 16:15:00",5,"KL1904"
"2024-09-13T04:20:38.007Z","Marrakech","RAK","Amsterdam","AMS","2024-09-13T14:25:00.000Z","13/09/2024, 16:25:00",5,"U27980"
"2024-09-13T04:20:38.007Z","Balice","KRK","Amsterdam","AMS","2024-09-13T14:15:00.000Z","13/09/2024, 16:15:00",5,"KL1328"
"2024-09-13T04:20:38.009Z","Santa Catarina","FNC","Amsterdam","AMS","2024-09-13T14:15:00.000Z","13/09/2024, 16:15:00",5,"HV6630"
"2024-09-13T04:20:38.010Z","Glasgow","GLA","Amsterdam","AMS","2024-09-13T14:10:00.000Z","13/09/2024, 16:10:00",5,"KL940"
"2024-09-13T04:20:38.010Z","Mexico City","MEX","Amsterdam","AMS","2024-09-13T12:45:00.000Z","13/09/2024, 14:45:00",5,"KL686"
"2024-09-13T04:20:38.011Z","Budapest","BUD","Amsterdam","AMS","2024-09-13T14:10:00.000Z","13/09/2024, 16:10:00",5,"KL1366"
"2024-09-13T04:20:38.011Z","Norwich","NWI","Amsterdam","AMS","2024-09-13T14:05:00.000Z","13/09/2024, 16:05:00",5,"KL1058"
"2024-09-13T04:20:38.009Z","Dublin","DUB","Amsterdam","AMS","2024-09-13T14:20:00.000Z","13/09/2024, 16:20:00",5,"EI608"
"2024-09-13T04:20:38.011Z","Miami","MIA","Amsterdam","AMS","1970-01-01T00:00:00.000Z","01/01/1970, 01:00:00",4,"5Y8208"
"2024-09-13T04:20:38.010Z","Munich","MUC","Amsterdam","AMS","2024-09-13T14:25:00.000Z","13/09/2024, 16:25:00",5,"LH2306"
"2024-09-13T04:20:38.009Z","Istanbul","IST","Amsterdam","AMS","2024-09-13T14:20:00.000Z","13/09/2024, 16:20:00",5,"TK1959"
"2024-09-13T04:20:54.070Z","London","LHR","Amsterdam","AMS","2024-09-13T14:50:00.000Z","13/09/2024, 16:50:00",5,"BA432"
"2024-09-13T04:20:54.074Z","Vienna","VIE","Amsterdam","AMS","2024-09-13T14:50:00.000Z","13/09/2024, 16:50:00",5,"OS373"
"2024-09-13T04:20:54.072Z","Split","SPU","Amsterdam","AMS","2024-09-13T15:00:00.000Z","13/09/2024, 17:00:00",5,"HV5874"
"2024-09-13T04:20:54.074Z","Casablanca","CMN","Amsterdam","AMS","2024-09-13T15:00:00.000Z","13/09/2024, 17:00:00",5,"AT850"
"2024-09-13T04:20:54.071Z","Copenhagen","CPH","Amsterdam","AMS","2024-09-13T15:00:00.000Z","13/09/2024, 17:00:00",5,"SK1549"
"2024-09-13T04:20:54.075Z","Milan","MXP","Amsterdam","AMS","2024-09-13T14:50:00.000Z","13/09/2024, 16:50:00",5,"U23861"
"2024-09-13T04:20:54.077Z","Istanbul","SAW","Amsterdam","AMS","2024-09-13T14:40:00.000Z","13/09/2024, 16:40:00",5,"TK3"
"2024-09-13T04:20:54.078Z","Malaga","AGP","Amsterdam","AMS","2024-09-13T14:20:00.000Z","13/09/2024, 16:20:00",5,"HV6118"
"2024-09-13T04:20:54.077Z","Paphos","PFO","Amsterdam","AMS","2024-09-13T15:05:00.000Z","13/09/2024, 17:05:00",5,"6Y1808"
"2024-09-13T04:20:54.079Z","Istanbul","SAW","Amsterdam","AMS","2024-09-13T14:40:00.000Z","13/09/2024, 16:40:00",5,"B53"
"2024-09-13T04:20:54.076Z","EuroAirport (Basel)","BSL","Amsterdam","AMS","2024-09-13T14:45:00.000Z","13/09/2024, 16:45:00",5,"U21223"
"2024-09-13T04:20:54.076Z","Nairobi","NBO","Amsterdam","AMS","2024-09-13T14:40:00.000Z","13/09/2024, 16:40:00",5,"KQ116"
"2024-09-13T04:20:54.080Z","Lisbon","LIS","Amsterdam","AMS","2024-09-13T14:35:00.000Z","13/09/2024, 16:35:00",5,"TP670"
"2024-09-13T04:20:54.080Z","Tenerife","TFS","Amsterdam","AMS","2024-09-13T14:35:00.000Z","13/09/2024, 16:35:00",5,"HV6674"
"2024-09-13T04:20:54.079Z","Istanbul","IST","Amsterdam","AMS","2024-09-13T14:40:00.000Z","13/09/2024, 16:40:00",5,"TK1953"
"2024-09-13T04:21:10.087Z","London","LTN","Amsterdam","AMS","2024-09-13T15:50:00.000Z","13/09/2024, 17:50:00",5,"U22519"
"2024-09-13T04:21:10.092Z","Madrid","MAD","Amsterdam","AMS","2024-09-13T15:35:00.000Z","13/09/2024, 17:35:00",5,"UX1093"
"2024-09-13T04:21:10.090Z","Vantaa","HEL","Amsterdam","AMS","2024-09-13T15:35:00.000Z","13/09/2024, 17:35:00",5,"AY1305"
"2024-09-13T04:21:10.090Z","London","LCY","Amsterdam","AMS","2024-09-13T15:35:00.000Z","13/09/2024, 17:35:00",5,"CJ8455"
"2024-09-13T04:21:10.091Z","London","LGW","Amsterdam","AMS","2024-09-13T15:40:00.000Z","13/09/2024, 17:40:00",5,"U28688"
"2024-09-13T04:21:10.092Z","Frankfurt am Main","FRA","Amsterdam","AMS","2024-09-13T15:35:00.000Z","13/09/2024, 17:35:00",5,"CL996"
"2024-09-13T04:21:10.093Z","London","LHR","Amsterdam","AMS","2024-09-13T15:20:00.000Z","13/09/2024, 17:20:00",5,"BA440"
"2024-09-13T04:21:10.094Z","Beijing","PKX","Amsterdam","AMS","2024-09-13T15:40:00.000Z","13/09/2024, 17:40:00",5,"CZ345"
"2024-09-13T04:21:10.094Z","Barcelona","BCN","Amsterdam","AMS","2024-09-13T15:40:00.000Z","13/09/2024, 17:40:00",5,"VY8306"
"2024-09-13T04:21:10.096Z","London","LHR","Amsterdam","AMS","2024-09-13T15:00:00.000Z","13/09/2024, 17:00:00",5,"KL1010"
"2024-09-13T04:21:10.095Z","Rome","FCO","Amsterdam","AMS","2024-09-13T15:05:00.000Z","13/09/2024, 17:05:00",5,"AZ110"
"2024-09-13T04:21:10.096Z","Manchester","MAN","Amsterdam","AMS","2024-09-13T15:20:00.000Z","13/09/2024, 17:20:00",5,"U22165"
"2024-09-13T04:21:10.095Z","Billund","BLL","Amsterdam","AMS","2024-09-13T15:10:00.000Z","13/09/2024, 17:10:00",5,"KL1342"
"2024-09-13T04:21:10.094Z","Beijing","PEK","Amsterdam","AMS","2024-09-13T15:20:00.000Z","13/09/2024, 17:20:00",5,"KL898"
"2024-09-13T04:21:10.096Z","Ankara","ESB","Amsterdam","AMS","2024-09-13T15:15:00.000Z","13/09/2024, 17:15:00",5,"TK501"
"2024-09-13T04:21:26.680Z","Alicante / Benidorm / Costa Blanca","ALC","Amsterdam","AMS","2024-09-13T16:20:00.000Z","13/09/2024, 18:20:00",5,"HV6150"
"2024-09-13T04:21:26.681Z","Saint","RNS","Amsterdam","AMS","2024-09-13T16:05:00.000Z","13/09/2024, 18:05:00",5,"KL1416"
"2024-09-13T04:21:26.684Z","Paris","CDG","Amsterdam","AMS","2024-09-13T15:45:00.000Z","13/09/2024, 17:45:00",5,"AF1140"
"2024-09-13T04:21:26.685Z","Dublin","DUB","Amsterdam","AMS","2024-09-13T15:55:00.000Z","13/09/2024, 17:55:00",5,"FR3100"
"2024-09-13T04:21:26.683Z","Casablanca","CMN","Amsterdam","AMS","2024-09-13T16:10:00.000Z","13/09/2024, 18:10:00",5,"HV5748"
"2024-09-13T04:21:26.682Z","Newcastle upon Tyne","NCL","Amsterdam","AMS","2024-09-13T16:00:00.000Z","13/09/2024, 18:00:00",5,"KL956"
"2024-09-13T04:21:26.684Z","Milan","MXP","Amsterdam","AMS","2024-09-13T16:05:00.000Z","13/09/2024, 18:05:00",5,"U23855"
"2024-09-13T04:21:26.686Z","Milan","LIN","Amsterdam","AMS","2024-09-13T15:45:00.000Z","13/09/2024, 17:45:00",5,"KL1616"
"2024-09-13T04:21:26.682Z","Zagreb","ZAG","Amsterdam","AMS","2024-09-13T16:05:00.000Z","13/09/2024, 18:05:00",5,"KL1968"
"2024-09-13T04:21:26.686Z","Copenhagen","CPH","Amsterdam","AMS","2024-09-13T15:55:00.000Z","13/09/2024, 17:55:00",5,"D83540"
"2024-09-13T04:21:26.687Z","Copenhagen","CPH","Amsterdam","AMS","2024-09-13T15:55:00.000Z","13/09/2024, 17:55:00",5,"KL1274"
"2024-09-13T04:21:26.688Z","Palma de Mallorca","PMI","Amsterdam","AMS","2024-09-13T16:00:00.000Z","13/09/2024, 18:00:00",5,"VY2901"
"2024-09-13T04:21:26.687Z","Birmingham","BHX","Amsterdam","AMS","2024-09-13T16:00:00.000Z","13/09/2024, 18:00:00",5,"U27844"
"2024-09-13T04:21:26.685Z","Stavanger","SVG","Amsterdam","AMS","2024-09-13T15:55:00.000Z","13/09/2024, 17:55:00",5,"KL1210"
"2024-09-13T04:21:26.687Z","Nice","NCE","Amsterdam","AMS","2024-09-13T15:55:00.000Z","13/09/2024, 17:55:00",5,"U21754"
"2024-09-13T04:21:43.186Z","Madrid","MAD","Amsterdam","AMS","2024-09-13T16:30:00.000Z","13/09/2024, 18:30:00",5,"I23724"
"2024-09-13T04:21:43.189Z","Glasgow","GLA","Amsterdam","AMS","2024-09-13T16:30:00.000Z","13/09/2024, 18:30:00",5,"U27836"
"2024-09-13T04:21:43.190Z","Xiamen","XMN","Amsterdam","AMS","2024-09-13T16:30:00.000Z","13/09/2024, 18:30:00",5,"MF811"
"2024-09-13T04:21:43.191Z","Francisco Sa Carneiro Int.","OPO","Amsterdam","AMS","2024-09-13T16:30:00.000Z","13/09/2024, 18:30:00",5,"HV6002"
"2024-09-13T04:21:43.190Z","Tel Aviv","TLV","Amsterdam","AMS","2024-09-13T16:25:00.000Z","13/09/2024, 18:25:00",5,"IZ513"
"2024-09-13T04:21:43.189Z","Mediterranee","MPL","Amsterdam","AMS","2024-09-13T16:25:00.000Z","13/09/2024, 18:25:00",5,"KL1460"
"2024-09-13T04:21:43.190Z","Oslo","OSL","Amsterdam","AMS","2024-09-13T16:25:00.000Z","13/09/2024, 18:25:00",5,"SK827"
"2024-09-13T04:21:43.191Z","Geneva","GVA","Amsterdam","AMS","2024-09-13T16:10:00.000Z","13/09/2024, 18:10:00",5,"U27868"
"2024-09-13T04:21:43.194Z","RIGA","RIX","Amsterdam","AMS","2024-09-13T16:20:00.000Z","13/09/2024, 18:20:00",5,"BT619"
"2024-09-13T04:21:43.193Z","Linköping","LPI","Amsterdam","AMS","2024-09-13T16:15:00.000Z","13/09/2024, 18:15:00",5,"KL1246"
"2024-09-13T04:21:43.194Z","Hurghada","HRG","Amsterdam","AMS","2024-09-13T16:15:00.000Z","13/09/2024, 18:15:00",5,"CD562"
"2024-09-13T04:21:43.195Z","Stockholm","ARN","Amsterdam","AMS","2024-09-13T16:15:00.000Z","13/09/2024, 18:15:00",5,"SK1555"
"2024-09-13T04:21:43.193Z","Palma de Mallorca","PMI","Amsterdam","AMS","2024-09-13T16:25:00.000Z","13/09/2024, 18:25:00",5,"U27888"
"2024-09-13T04:21:43.195Z","Mexico City","MEX","Amsterdam","AMS","2024-09-13T16:35:00.000Z","13/09/2024, 18:35:00",5,"AM25"
"2024-09-13T04:21:43.192Z","Frankfurt am Main","FRA","Amsterdam","AMS","2024-09-13T16:30:00.000Z","13/09/2024, 18:30:00",5,"LH998"
"2024-09-13T04:21:59.226Z","Berlin","BER","Amsterdam","AMS","2024-09-13T16:50:00.000Z","13/09/2024, 18:50:00",5,"KL1780"
"2024-09-13T04:21:59.227Z","Venice (Venezia)","VCE","Amsterdam","AMS","2024-09-13T16:50:00.000Z","13/09/2024, 18:50:00",5,"KL1634"
"2024-09-13T04:21:59.228Z","Belgrade","BEG","Amsterdam","AMS","2024-09-13T16:50:00.000Z","13/09/2024, 18:50:00",5,"KL1984"
"2024-09-13T04:21:59.229Z","Warsaw","WAW","Amsterdam","AMS","2024-09-13T16:50:00.000Z","13/09/2024, 18:50:00",5,"LO267"
"2024-09-13T04:21:59.229Z","Bristol","BRS","Amsterdam","AMS","2024-09-13T16:15:00.000Z","13/09/2024, 18:15:00",5,"U22923"
"2024-09-13T04:21:59.231Z","Bucharest","OTP","Amsterdam","AMS","2024-09-13T16:55:00.000Z","13/09/2024, 18:55:00",5,"RO363"
"2024-09-13T04:21:59.230Z","Ibiza Island / Eivisa","IBZ","Amsterdam","AMS","2024-09-13T16:55:00.000Z","13/09/2024, 18:55:00",5,"HV5676"
"2024-09-13T04:21:59.230Z","New Delhi","DEL","Amsterdam","AMS","2024-09-13T16:50:00.000Z","13/09/2024, 18:50:00",5,"AI155"
"2024-09-13T04:21:59.231Z","Barcelona","BCN","Amsterdam","AMS","2024-09-13T16:55:00.000Z","13/09/2024, 18:55:00",5,"VY8021"
"2024-09-13T04:21:59.233Z","Seoul (Incheon)","ICN","Amsterdam","AMS","2024-09-13T16:55:00.000Z","13/09/2024, 18:55:00",5,"KE925"
"2024-09-13T04:21:59.233Z","Bordeaux/Merignac","BOD","Amsterdam","AMS","2024-09-13T16:45:00.000Z","13/09/2024, 18:45:00",5,"KL1446"
"2024-09-13T04:21:59.234Z","İzmir","ADB","Amsterdam","AMS","2024-09-13T16:50:00.000Z","13/09/2024, 18:50:00",5,"XQ944"
"2024-09-13T04:21:59.234Z","Shanghai","PVG","Amsterdam","AMS","2024-09-13T16:30:00.000Z","13/09/2024, 18:30:00",5,"MU771"
"2024-09-13T04:21:59.231Z","Manises","VLC","Amsterdam","AMS","2024-09-13T16:45:00.000Z","13/09/2024, 18:45:00",5,"HV6336"
"2024-09-13T04:21:59.234Z","Lisbon","LIS","Amsterdam","AMS","2024-09-13T16:40:00.000Z","13/09/2024, 18:40:00",5,"TP672"
"2024-09-13T04:22:15.245Z","Abu Dhabi","AUH","Amsterdam","AMS","2024-09-13T17:10:00.000Z","13/09/2024, 19:10:00",5,"EY41"
"2024-09-13T04:22:15.252Z","Warsaw","WAW","Amsterdam","AMS","2024-09-13T17:10:00.000Z","13/09/2024, 19:10:00",5,"KL1316"
"2024-09-13T04:22:15.252Z","Geneva","GVA","Amsterdam","AMS","2024-09-13T16:55:00.000Z","13/09/2024, 18:55:00",5,"KL1936"
"2024-09-13T04:22:15.254Z","Frankfurt am Main","FRA","Amsterdam","AMS","2024-09-13T17:10:00.000Z","13/09/2024, 19:10:00",5,"ZQ1822"
"2024-09-13T04:22:15.257Z","Blagnac","TLS","Amsterdam","AMS","2024-09-13T16:55:00.000Z","13/09/2024, 18:55:00",5,"KL1454"
"2024-09-13T04:22:15.249Z","Zurich","ZRH","Amsterdam","AMS","2024-09-13T17:15:00.000Z","13/09/2024, 19:15:00",5,"2L734"
"2024-09-13T04:22:15.248Z","Bangkok","BKK","Amsterdam","AMS","2024-09-13T17:15:00.000Z","13/09/2024, 19:15:00",5,"KL876"
"2024-09-13T04:22:15.249Z",,"SEN","Amsterdam","AMS","2024-09-13T17:15:00.000Z","13/09/2024, 19:15:00",5,"U27551"
"2024-09-13T04:22:15.249Z","Vienna","VIE","Amsterdam","AMS","2024-09-13T17:15:00.000Z","13/09/2024, 19:15:00",5,"OS375"
"2024-09-13T04:22:15.248Z","Nice","NCE","Amsterdam","AMS","2024-09-13T17:10:00.000Z","13/09/2024, 19:10:00",5,"KL1478"
"2024-09-13T04:22:15.247Z","Alesund","AES","Amsterdam","AMS","2024-09-13T16:55:00.000Z","13/09/2024, 18:55:00",5,"KL1158"
"2024-09-13T04:22:15.251Z","Nantes","NTE","Amsterdam","AMS","2024-09-13T16:55:00.000Z","13/09/2024, 18:55:00",5,"KL1424"
"2024-09-13T04:22:15.250Z","Dusseldorf","DUS","Amsterdam","AMS","2024-09-13T17:05:00.000Z","13/09/2024, 19:05:00",5,"KL1804"
